0.297236,6,6.93339,7.88822,8.88334,9.93274,11.0439,12.2167,13.4438,14.7112,16
0.298995,6,6.93645,7.89396,8.89107,9.94153,11.0526,12.2244,13.4495,14.7142,16
0.300754,6,6.93945,7.8996,8.89867,9.95017,11.0613,12.232,13.4552,14.7172,16
0.302513,6,6.9424,7.90515,8.90614,9.95867,11.0698,12.2395,13.4607,14.7202,16
0.304271,6,6.9453,7.9106,8.91348,9.96701,11.0781,12.2468,13.4662,14.7231,16
0.30603,6,6.94815,7.91595,8.9207,9.97522,11.0863,12.254,13.4715,14.7259,16
0.307789,6,6.95095,7.92121,8.92779,9.98328,11.0944,12.2611,13.4768,14.7287,16
0.309548,6,6.9537,7.92639,8.93476,9.9912,11.1023,12.2681,13.482,14.7315,16
0.311307,6,6.9564,7.93147,8.94161,9.99899,11.1101,12.2749,13.487,14.7342,16
0.313065,6,6.95906,7.93647,8.94834,10.0066,11.1178,12.2817,13.492,14.7368,16
0.314824,6,6.96168,7.94138,8.95495,10.0142,11.1253,12.2883,13.4969,14.7395,16
0.316583,6,6.96424,7.9462,8.96146,10.0216,11.1327,12.2948,13.5018,14.742,16
0.318342,6,6.96677,7.95095,8.96785,10.0288,11.1399,12.3012,13.5065,14.7445,16
0.320101,6,6.96925,7.95561,8.97413,10.036,11.1471,12.3075,13.5112,14.747,16
0.321859,6,6.97169,7.96019,8.9803,10.043,11.1541,12.3136,13.5158,14.7495,16
0.323618,6,6.97408,7.96469,8.98636,10.0499,11.161,12.3197,13.5203,14.7519,16
0.325377,6,6.97644,7.96912,8.99233,10.0567,11.1678,12.3257,13.5247,14.7542,16
0.327136,6,6.97875,7.97347,8.99819,10.0633,11.1744,12.3315,13.529,14.7565,16
0.328894,6,6.98102,7.97774,9.00395,10.0699,11.181,12.3373,13.5333,14.7588,16
0.330653,6,6.98326,7.98194,9.00961,10.0763,11.1874,12.3429,13.5375,14.761,16
0.332412,6,6.98546,7.98607,9.01517,10.0826,11.1938,12.3485,13.5416,14.7632,16
0.334171,6,6.98762,7.99013,9.02064,10.0889,11.2,12.354,13.5457,14.7654,16
0.33593,6,6.98974,7.99412,9.02601,10.095,11.2061,12.3593,13.5497,14.7675,16
0.337688,6,6.99182,7.99804,9.03129,10.101,11.2121,12.3646,13.5536,14.7696,16
0.339447,6,6.99387,8.00189,9.03648,10.1069,11.218,12.3698,13.5574,14.7717,16
0.341206,6,6.99589,8.00567,9.04158,10.1127,11.2238,12.3749,13.5612,14.7737,16
0.342965,6,6.99787,8.0094,9.04659,10.1184,11.2295,12.3799,13.565,14.7756,16
0.344724,6,6.99981,8.01305,9.05152,10.124,11.2351,12.3849,13.5686,14.7776,16
0.346482,6,7.00173,8.01665,9.05636,10.1295,11.2406,12.3897,13.5722,14.7795,16
0.348241,6,7.00361,8.02018,9.06112,10.1349,11.246,12.3945,13.5757,14.7814,16
0.35,6,7.00545,8.02365,9.0658,10.1402,11.2513,12.3991,13.5792,14.7832,16
